C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Calcio_storico;94.405663;32.095444;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Camogie;93.397141;33.719345;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Cricket;94.193481;32.176319;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Curling;94.425728;32.219200;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Diskuswurf;94.886833;33.475044;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Dreisprung;94.683945;35.092449;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Hammerwurf;94.081718;36.161392;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Hochsprung;95.511597;35.149536;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_H_C3_BCrdenlauf;96.867455;35.879345;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Kugelsto_C3_9Fen;94.623848;33.719738;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Lacrosse;94.062469;32.324959;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Langstreckenlauf;94.038246;33.679886;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Leichtathletik;95.147942;33.424801;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Mannschaftssport;96.279991;30.828804;2 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Marathonlauf;95.568008;32.881351;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Mittelstreckenlauf;92.970589;32.304794;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Siebenkampf;93.749908;35.919518;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Speerwurf;94.062180;33.630756;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Sprint;94.538391;32.545979;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Stabhochsprung;95.224503;34.825859;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Staffellauf;92.995255;33.115585;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Tamburello;93.671677;31.309097;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_V_C3_B6lkerball;95.149193;32.470985;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\de_wikipedia_org_wiki_Weitsprung;95.241287;33.424686;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Bandy;91.780006;32.257465;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Baseball;91.734451;30.550188;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Basketball;91.450340;30.895676;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Beach_soccer;91.476868;30.585897;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Beach_volleyball;91.383316;31.035500;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Broomball;92.233719;29.985979;2 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Buzkashi;91.328491;30.560019;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Calcio_Fiorentino;90.426796;32.251156;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Camogie;91.627167;33.246716;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Cricket;91.342018;31.039032;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Curling;91.573868;31.002789;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Decathlon;91.873543;31.670294;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Discus_throw;91.761940;32.450676;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Hammer_throw;92.182648;32.810207;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_High_jump;92.339249;32.492908;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Hurdling;91.828644;31.532108;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Javelin_throw;91.981934;32.132015;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Lacrosse;90.809982;31.135975;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Long_distance_running;92.871979;30.450909;2 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Long_jump;92.600288;31.460728;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Marathon;91.022354;31.087803;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Pole_vault;92.488403;30.722126;2 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Prisonball;91.279320;31.130554;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Relay_race;91.129555;31.587208;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Shot_put;92.646645;31.826506;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Sport_of_athletics;93.032036;30.408474;2 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Sprint__running_;91.689720;31.362638;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Tamburello;91.297455;31.175989;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Team_sport;92.216797;30.627993;2 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Triple_jump;91.475189;31.474203;3 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\en_wikipedia_org_wiki_Walking;92.277771;30.402145;2 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Atletismo;94.455917;34.389935;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Baloncesto;94.379715;34.544064;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Bal_C3_B3n_prisionero;94.672607;34.553600;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Bandy;97.218643;36.499485;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Broomball;92.796280;32.302769;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Buzkashi;93.666862;32.977982;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_B_C3_A9isbol;93.983902;34.386795;15 
